################ Parameters #################
# alpha 1.610000
# bin_size 0.700000
# max_dist 19.600000
#############################################
A_C1'	G_C5	10.000000	10.000000	10.000000	10.000000	2.213838	0.885151	0.183424	-0.311835	-0.534333	-0.277373	-0.186325	-0.264815	-0.230974	-0.303561	-0.333816	-0.282299	-0.188613	-0.098288	-0.129351	-0.107749	-0.128839	-0.092066	-0.053434	-0.030325	-0.041917	-0.035543	-0.023809	-0.017293
A_C1'	G_C5'	10.000000	10.000000	10.000000	10.000000	2.938846	1.155848	0.248105	-0.567405	0.069347	0.420839	0.120986	-0.171969	0.134625	0.222190	-0.136379	-0.041921	-0.113014	-0.059396	-0.069941	0.079395	0.088528	-0.031898	-0.076240	-0.070060	-0.004789	-0.005032	-0.007959	-0.017293
A_C1'	G_C6	10.000000	10.000000	10.000000	10.000000	2.625745	0.832006	0.255784	-0.182458	-0.276441	-0.382364	-0.346154	-0.317646	-0.375464	-0.357554	-0.270041	-0.215115	-0.252325	-0.203073	-0.147216	-0.064895	-0.103542	-0.097513	-0.064260	-0.024809	0.010002	-0.032893	-0.040172	-0.017293
A_C1'	G_C8	10.000000	10.000000	10.000000	10.000000	1.688115	0.447459	-0.650230	-0.059713	-0.132134	-0.099913	-0.008302	-0.356513	-0.413752	-0.206271	-0.110132	-0.277489	-0.157375	-0.145114	-0.161895	-0.152145	-0.160429	-0.141942	-0.122817	-0.097821	-0.069896	-0.069190	-0.061240	-0.017293
A_C1'	G_N1	10.000000	10.000000	10.000000	10.000000	2.331640	0.436358	-0.351831	-0.441631	-0.118033	-0.043443	-0.310583	-0.582482	-0.474246	-0.111000	-0.024593	-0.132076	-0.266159	-0.225863	-0.057803	-0.002817	-0.019304	-0.068548	-0.068063	-0.022811	0.004800	-0.002752	-0.025841	-0.017293
A_C1'	G_N2	10.000000	10.000000	10.000000	10.000000	0.324221	-0.885425	-0.498827	0.027925	-0.017449	-0.058319	-0.365107	-0.436348	-0.324761	-0.234604	0.057405	0.105088	-0.074944	-0.168567	-0.116032	0.020146	0.099989	0.056098	0.000470	-0.047741	-0.026426	0.004512	-0.005490	-0.017293
A_C1'	G_N3	10.000000	10.000000	10.000000	10.000000	1.304825	-0.512762	-0.261885	-0.229534	-0.312828	-0.416564	-0.503374	-0.254883	-0.200730	-0.055342	-0.067748	-0.254434	-0.161446	0.035726	0.010563	-0.007154	-0.040893	-0.052790	-0.036841	0.000040	-0.016523	-0.041752	-0.038597	-0.017293
A_C1'	G_N7	10.000000	10.000000	10.000000	10.000000	1.440307	0.456934	-0.111768	-0.407612	-0.149680	-0.165379	-0.080181	-0.285022	-0.422998	-0.256967	-0.168110	-0.296149	-0.337877	-0.225639	-0.150477	-0.175953	-0.201519	-0.130918	-0.109024	-0.072172	-0.076880	-0.088422	-0.034403	-0.017293
A_C1'	G_N9	10.000000	10.000000	10.000000	10.000000	2.633876	0.974930	-0.018313	-0.799419	-0.155114	0.045513	-0.344240	-0.306361	-0.064989	-0.238327	-0.299192	-0.132513	-0.013966	-0.086803	-0.042470	-0.007989	-0.133261	-0.113323	-0.064884	-0.042779	-0.036095	-0.036467	-0.052842	-0.017293
A_C1'	G_O2'	10.000000	10.000000	10.000000	10.000000	0.552156	0.095734	-0.360920	-0.218671	0.062231	0.010314	-0.413671	-0.242741	-0.283851	-0.078913	-0.069218	0.056792	0.103731	-0.070399	-0.008695	0.107373	0.004632	0.011629	0.037823	-0.033238	-0.074331	-0.048353	-0.027303	-0.017293
A_C1'	G_O3'	10.000000	10.000000	10.000000	10.000000	3.307882	1.535821	0.352991	-0.360469	-0.365407	0.263657	0.062841	-0.245660	0.195624	0.028824	-0.155804	-0.222421	-0.075992	0.068599	-0.076759	-0.025817	-0.050703	-0.121503	-0.060857	-0.024746	-0.102305	-0.129009	-0.069709	-0.017293
A_C1'	G_O4'	10.000000	10.000000	10.000000	10.000000	0.500438	0.090482	-0.602306	0.127875	0.141146	-0.338688	-0.108190	-0.093580	-0.165614	-0.249331	-0.069752	-0.061762	-0.003137	0.031999	0.151772	0.056720	-0.086254	-0.061747	0.034418	0.017144	-0.024007	-0.023312	-0.043808	-0.017293
A_C1'	G_O5'	10.000000	10.000000	10.000000	10.000000	2.029071	1.589273	-0.504592	-0.346524	0.394318	0.619323	0.265942	-0.040272	0.020088	-0.202054	0.048450	0.022957	-0.114884	-0.142728	-0.061305	-0.051391	-0.066791	-0.065477	-0.099712	-0.058815	-0.042458	0.002672	-0.029657	-0.017293
A_C1'	G_O6	10.000000	10.000000	10.000000	10.000000	1.624295	0.742638	0.518095	0.349641	-0.036138	-0.286794	-0.423150	-0.357247	-0.455338	-0.348978	-0.266553	-0.307420	-0.288013	-0.285221	-0.134421	-0.132873	-0.142479	-0.125526	-0.056809	-0.005178	-0.012637	-0.049569	-0.008369	-0.017293
